condition_id;user_id;reco_type;interaction;rank;product_id;product_name;nutri_score;nutri_score_numeric;mean_nutri_top5
7;5ea5856f110e69000a0f7509;multistakeholder;2;3;274;Tangy Pork belly over quinoa;C;3;2.8
7;5ea5856f110e69000a0f7509;multistakeholder;2;4;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;2.8
7;5ea5856f110e69000a0f7509;multistakeholder;2;5;332;Meatballs and eggplant polenta mix;C;3;2.8
7;5ea5856f110e69000a0f7509;content_based_unbiased;3;1;446;Veal and spinach cheesy potatoes mix;D;2;1.4
7;5ea5856f110e69000a0f7509;content_based_unbiased;3;2;387;Roasted Veal bowl with caramelized onions;D;2;1.4
7;5ea5856f110e69000a0f7509;content_based_unbiased;3;3;533;Steak strips and tomatoes fried rice mix;E;1;1.4
7;5ea5856f110e69000a0f7509;content_based_unbiased;3;4;508;Zesty Meatballs bowl with creamed spinach;E;1;1.4
7;5ea5856f110e69000a0f7509;content_based_unbiased;3;5;503;Pork with mac and cheese, beetroot & fried eggplant;E;1;1.4
7;5ea5856f110e69000a0f7509;multistakeholder;3;1;446;Veal and spinach cheesy potatoes mix;D;2;2.6
7;5ea5856f110e69000a0f7509;multistakeholder;3;2;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;2.6
7;5ea5856f110e69000a0f7509;multistakeholder;3;3;387;Roasted Veal bowl with caramelized onions;D;2;2.6
7;5ea5856f110e69000a0f7509;multistakeholder;3;4;269;Creamy Steak strips with fried onions & garlic butter noodles;C;3;2.6
7;5ea5856f110e69000a0f7509;multistakeholder;3;5;306;Roasted ham and cauliflower udon noodles mix;C;3;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;1;1;330;Tangy Pork belly over brown rice;C;3;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;1;2;232;Buttery Roasted ham over rice;B;4;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;1;3;590;Crispy Veal over buttery mashed potatoes;E;1;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;1;4;490;Pork belly in ranch sauce over cheesy potatoes;E;1;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;1;5;213;Crispy pork with quinoa, green beans & mushrooms;B;4;2.6
7;5eadc16626270746f0b32abf;multistakeholder;1;1;232;Buttery Roasted ham over rice;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;1;2;213;Crispy pork with quinoa, green beans & mushrooms;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;1;3;218;Tangy Beef over brown rice;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;1;4;127;Roasted ham and broccoli gnocchi mix;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;1;5;228;Pork in olive oil dressing over gnocchi;B;4;4.0
7;5eadc16626270746f0b32abf;content_based_unbiased;2;1;160;Veal with barley, mushrooms & zucchini;B;4;3.0
7;5eadc16626270746f0b32abf;content_based_unbiased;2;2;541;Beef and buttered corn butter rice mix;E;1;3.0
7;5eadc16626270746f0b32abf;content_based_unbiased;2;3;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
7;5eadc16626270746f0b32abf;content_based_unbiased;2;4;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
7;5eadc16626270746f0b32abf;content_based_unbiased;2;5;171;Roasted Veal with celery & sweet potatoes;B;4;3.0
7;5eadc16626270746f0b32abf;multistakeholder;2;1;160;Veal with barley, mushrooms & zucchini;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;2;2;171;Roasted Veal with celery & sweet potatoes;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;2;3;169;Grilled Pork over pasta;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;2;4;181;Roasted ham with gnocchi, kale & cabbage;B;4;4.0
7;5eadc16626270746f0b32abf;multistakeholder;2;5;221;Meatballs with brown rice, squash, zucchini & leeks;B;4;4.0
7;5eadc16626270746f0b32abf;content_based_unbiased;3;1;131;Crispy Pork with green beans & brown rice;B;4;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;3;2;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;3;3;507;Roasted ham in bbq sauce over loaded fries;E;1;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;3;4;434;Herb Pork belly with creamed spinach & creamy pasta;D;2;2.6
7;5eadc16626270746f0b32abf;content_based_unbiased;3;5;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;2.6
7;5eadc16626270746f0b32abf;multistakeholder;3;1;131;Crispy Pork with green beans & brown rice;B;4;4.2
7;5eadc16626270746f0b32abf;multistakeholder;3;2;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;4.2
7;5eadc16626270746f0b32abf;multistakeholder;3;3;186;Crispy Lamb bowl with peas;B;4;4.2
7;5eadc16626270746f0b32abf;multistakeholder;3;4;5;Sausage in tomato sauce over wild rice;A;5;4.2
7;5eadc16626270746f0b32abf;multistakeholder;3;5;56;Beef bulgur bowl with asparagus & broccoli;A;5;4.2
7;5eaecb0824839e59ed3523eb;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;1;2;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;1;3;352;Tuna in four cheese sauce over pasta;C;3;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;1;4;371;Turkey with creamy pasta, peas, asparagus & tomatoes;D;2;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;1;5;324;Cheesy trout with quinoa, asparagus & broccoli;C;3;2.8
7;5eaecb0824839e59ed3523eb;multistakeholder;1;1;294;Duck brown rice plate with bell peppers;C;3;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;1;2;93;Tuna with sweet potatoes, sweet corn, cabbage & squash;A;5;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;1;3;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;1;4;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;1;5;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;3.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;2;1;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.4
7;5eaecb0824839e59ed3523eb;content_based_unbiased;2;2;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.4
7;5eaecb0824839e59ed3523eb;content_based_unbiased;2;3;329;Tuna with rice, cauliflower, kale & celery;C;3;2.4
7;5eaecb0824839e59ed3523eb;content_based_unbiased;2;4;401;Duck in cream sauce over cheesy potatoes;D;2;2.4
7;5eaecb0824839e59ed3523eb;content_based_unbiased;2;5;550;Tuna and mushrooms butter rice mix;E;1;2.4
7;5eaecb0824839e59ed3523eb;multistakeholder;2;1;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.6
7;5eaecb0824839e59ed3523eb;multistakeholder;2;2;60;Trout with sweet potatoes & vegetables;A;5;3.6
7;5eaecb0824839e59ed3523eb;multistakeholder;2;3;162;Duck and cabbage brown rice mix;B;4;3.6
7;5eaecb0824839e59ed3523eb;multistakeholder;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.6
7;5eaecb0824839e59ed3523eb;multistakeholder;2;5;329;Tuna with rice, cauliflower, kale & celery;C;3;3.6
7;5eaecb0824839e59ed3523eb;content_based_unbiased;3;1;214;Duck in lemon herb sauce over bulgur;B;4;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;3;2;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;3;3;248;Zesty Cod with caramelized onions & butter rice;C;3;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;3;4;303;Duck with potatoes and zucchini;C;3;2.8
7;5eaecb0824839e59ed3523eb;content_based_unbiased;3;5;425;Cod with fried rice, roasted garlic & creamed spinach;D;2;2.8
7;5eaecb0824839e59ed3523eb;multistakeholder;3;1;214;Duck in lemon herb sauce over bulgur;B;4;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;3;2;113;Smoked turkey udon bowl with vegetables;A;5;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;3;3;10;Cod with vegetables & wild rice;A;5;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;3;4;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;3.8
7;5eaecb0824839e59ed3523eb;multistakeholder;3;5;248;Zesty Cod with caramelized onions & butter rice;C;3;3.8
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;2.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;1;2;375;Duck and buttered corn mac and cheese mix;D;2;2.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;1;3;552;Creamy chicken with butter rice & vegetables;E;1;2.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;1;4;141;Turkey with pasta, bell peppers & kale;B;4;2.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;1;5;418;Roasted whitefish over fried rice;D;2;2.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;1;1;294;Duck brown rice plate with bell peppers;C;3;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;1;2;141;Turkey with pasta, bell peppers & kale;B;4;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;1;3;375;Duck and buttered corn mac and cheese mix;D;2;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;1;4;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;1;5;192;Duck in ginger soy glaze over wild rice;B;4;3.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;2;1;580;Buttery duck bowl with vegetables;E;1;1.6
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;2;2;585;Chicken bowl with fried rice, tomatoes, asparagus & fried peppers;E;1;1.6
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;2;3;457;Hake in cheese sauce over buttery mashed potatoes;D;2;1.6
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;2;4;374;Smoked turkey over loaded fries;D;2;1.6
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;2;5;401;Duck in cream sauce over cheesy potatoes;D;2;1.6
7;5ebaa1ff940078000b52ebf4;multistakeholder;2;1;162;Duck and cabbage brown rice mix;B;4;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;2;2;190;Turkey with barley, bell peppers, broccoli & green beans;B;4;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;2;3;240;Chicken with pasta, kale & cabbage;B;4;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;2;4;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;3.4
7;5ebaa1ff940078000b52ebf4;multistakeholder;2;5;457;Hake in cheese sauce over buttery mashed potatoes;D;2;3.4
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;3;1;392;Fried fish in alfredo sauce over cheesy potatoes;D;2;2.2
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;3;2;456;Salmon and roasted garlic buttery mashed potatoes mix;D;2;2.2
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;3;3;555;Turkey and buttered corn buttery mashed potatoes mix;E;1;2.2
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;3;4;419;Anchovies creamy pasta plate;D;2;2.2
7;5ebaa1ff940078000b52ebf4;content_based_unbiased;3;5;205;Duck over bulgur;B;4;2.2
7;5ebaa1ff940078000b52ebf4;multistakeholder;3;1;205;Duck over bulgur;B;4;3.2
7;5ebaa1ff940078000b52ebf4;multistakeholder;3;2;392;Fried fish in alfredo sauce over cheesy potatoes;D;2;3.2
7;5ebaa1ff940078000b52ebf4;multistakeholder;3;3;214;Duck in lemon herb sauce over bulgur;B;4;3.2
7;5ebaa1ff940078000b52ebf4;multistakeholder;3;4;208;Smoked turkey rice plate with peas;B;4;3.2
7;5ebaa1ff940078000b52ebf4;multistakeholder;3;5;456;Salmon and roasted garlic buttery mashed potatoes mix;D;2;3.2
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;1;1;587;Sausage with fried rice & vegetables in creamy sauce;E;1;1.6
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;1;2;459;Shrimp loaded fries plate;D;2;1.6
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;1;3;380;Grilled Shrimp tempura bowl with squash;D;2;1.6
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;1;4;436;Buttery Pork over mac and cheese;D;2;1.6
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;1;5;590;Crispy Veal over buttery mashed potatoes;E;1;1.6
7;5ecd1e4a26acf103a40f773e;multistakeholder;1;1;459;Shrimp loaded fries plate;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;1;2;358;Pork belly loaded fries plate with sweet corn;C;3;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;1;3;13;Veal barley plate with onions;A;5;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;1;4;380;Grilled Shrimp tempura bowl with squash;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;1;5;90;Roasted ham over polenta;A;5;3.4
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;1.8
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;2;2;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;1.8
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;2;3;461;Pork garlic butter noodles plate with zucchini;D;2;1.8
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;2;4;491;Meatballs and loaded fries mix;E;1;1.8
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;2;5;430;Sausage and asparagus fried rice mix;D;2;1.8
7;5ecd1e4a26acf103a40f773e;multistakeholder;2;1;399;Grilled Shrimp tempura with eggplant & cheesy potatoes;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;2;2;403;Creamy veal with buttery mashed potatoes, celery, beetroot & mushrooms;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;2;3;160;Veal with barley, mushrooms & zucchini;B;4;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;2;4;69;Udon noodle bowl with roasted ham and vegetables;A;5;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;2;5;171;Roasted Veal with celery & sweet potatoes;B;4;3.4
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;3;1;413;Veal with mac and cheese and tomatoes;D;2;2.2
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;3;2;414;Smoky Roasted ham over fried rice;D;2;2.2
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;3;3;455;Shrimp and buttered corn cheesy potatoes mix;D;2;2.2
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;3;4;439;Shrimp tempura & butter rice mix;D;2;2.2
7;5ecd1e4a26acf103a40f773e;content_based_unbiased;3;5;320;Shrimp tempura with couscous and bell peppers;C;3;2.2
7;5ecd1e4a26acf103a40f773e;multistakeholder;3;1;320;Shrimp tempura with couscous and bell peppers;C;3;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;3;2;413;Veal with mac and cheese and tomatoes;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;3;3;414;Smoky Roasted ham over fried rice;D;2;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;3;4;102;Crispy Veal over potatoes;A;5;3.4
7;5ecd1e4a26acf103a40f773e;multistakeholder;3;5;94;Tangy Roasted ham bowl with cauliflower;A;5;3.4
7;5ee637a18976fc391312fe01;content_based_unbiased;1;1;294;Duck brown rice plate with bell peppers;C;3;3.0
7;5ee637a18976fc391312fe01;content_based_unbiased;1;2;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;3.0
7;5ee637a18976fc391312fe01;content_based_unbiased;1;3;354;Chicken and bell peppers sweet potatoes mix;C;3;3.0
7;5ee637a18976fc391312fe01;content_based_unbiased;1;4;345;Smoked turkey fried rice plate with peas;C;3;3.0
7;5ee637a18976fc391312fe01;content_based_unbiased;1;5;307;Creamy Fried chicken over buttery mashed potatoes;C;3;3.0
7;5ee637a18976fc391312fe01;multistakeholder;1;1;25;Chicken with broccoli & wild rice;A;5;4.0
7;5ee637a18976fc391312fe01;multistakeholder;1;2;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;4.0
7;5ee637a18976fc391312fe01;multistakeholder;1;3;7;Duck with pasta and asparagus;A;5;4.0
7;5ee637a18976fc391312fe01;multistakeholder;1;4;294;Duck brown rice plate with bell peppers;C;3;4.0
7;5ee637a18976fc391312fe01;multistakeholder;1;5;253;Zesty Fried chicken with green beans & garlic butter noodles;C;3;4.0
7;5ee637a18976fc391312fe01;content_based_unbiased;2;1;311;Smoked turkey and asparagus loaded fries mix;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;2;2;300;Sesame Smoked turkey over bulgur;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;2;3;279;Duck brown rice plate with mushrooms;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;2;4;280;Fried chicken with loaded fries, fried onions & cauliflower;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;2;5;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.8
7;5ee637a18976fc391312fe01;multistakeholder;2;1;311;Smoked turkey and asparagus loaded fries mix;C;3;3.8
7;5ee637a18976fc391312fe01;multistakeholder;2;2;300;Sesame Smoked turkey over bulgur;C;3;3.8
7;5ee637a18976fc391312fe01;multistakeholder;2;3;279;Duck brown rice plate with mushrooms;C;3;3.8
7;5ee637a18976fc391312fe01;multistakeholder;2;4;89;Tangy Chicken over couscous;A;5;3.8
7;5ee637a18976fc391312fe01;multistakeholder;2;5;79;Tangy Chicken bowl with carrots;A;5;3.8
7;5ee637a18976fc391312fe01;content_based_unbiased;3;1;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;3;2;303;Duck with potatoes and zucchini;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;3;3;341;Buttery Turkey with bell peppers & bulgur;C;3;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;3;4;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.8
7;5ee637a18976fc391312fe01;content_based_unbiased;3;5;113;Smoked turkey udon bowl with vegetables;A;5;2.8
7;5ee637a18976fc391312fe01;multistakeholder;3;1;113;Smoked turkey udon bowl with vegetables;A;5;4.0
7;5ee637a18976fc391312fe01;multistakeholder;3;2;303;Duck with potatoes and zucchini;C;3;4.0
7;5ee637a18976fc391312fe01;multistakeholder;3;3;214;Duck in lemon herb sauce over bulgur;B;4;4.0
7;5ee637a18976fc391312fe01;multistakeholder;3;4;341;Buttery Turkey with bell peppers & bulgur;C;3;4.0
7;5ee637a18976fc391312fe01;multistakeholder;3;5;43;Mediterranean Chicken bowl with tomatoes;A;5;4.0
7;5eef2245f9461b073e20f386;content_based_unbiased;1;1;330;Tangy Pork belly over brown rice;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;1;2;264;Beef with fried rice and cauliflower;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;1;3;260;Lamb bowl with rice & kale;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;1;4;338;Steak strips with garlic butter noodles, asparagus, bell peppers & peas;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;1;5;243;Buttery Pork belly over creamy pasta;C;3;3.0
7;5eef2245f9461b073e20f386;multistakeholder;1;1;76;Meatballs over wild rice;A;5;4.0
7;5eef2245f9461b073e20f386;multistakeholder;1;2;330;Tangy Pork belly over brown rice;C;3;4.0
7;5eef2245f9461b073e20f386;multistakeholder;1;3;213;Crispy pork with quinoa, green beans & mushrooms;B;4;4.0
7;5eef2245f9461b073e20f386;multistakeholder;1;4;264;Beef with fried rice and cauliflower;C;3;4.0
7;5eef2245f9461b073e20f386;multistakeholder;1;5;22;Beef in olive oil dressing over gnocchi;A;5;4.0
7;5eef2245f9461b073e20f386;content_based_unbiased;2;1;274;Tangy Pork belly over quinoa;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;2;2;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;2;3;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;2;4;332;Meatballs and eggplant polenta mix;C;3;3.0
7;5eef2245f9461b073e20f386;content_based_unbiased;2;5;270;Lamb in pesto over polenta;C;3;3.0
7;5eef2245f9461b073e20f386;multistakeholder;2;1;69;Udon noodle bowl with roasted ham and vegetables;A;5;3.8
7;5eef2245f9461b073e20f386;multistakeholder;2;2;92;Lamb in basil sauce over udon noodles;A;5;3.8
7;5eef2245f9461b073e20f386;multistakeholder;2;3;274;Tangy Pork belly over quinoa;C;3;3.8
7;5eef2245f9461b073e20f386;multistakeholder;2;4;331;Crispy lamb with gnocchi, celery & cauliflower;C;3;3.8
7;5eef2245f9461b073e20f386;multistakeholder;2;5;343;Pork belly with wild rice, caramelized onions, peas & broccoli;C;3;3.8
7;5eef2245f9461b073e20f386;content_based_unbiased;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;2.4
7;5eef2245f9461b073e20f386;content_based_unbiased;3;2;507;Roasted ham in bbq sauce over loaded fries;E;1;2.4
7;5eef2245f9461b073e20f386;content_based_unbiased;3;3;424;Smoky Pork belly over creamy pasta;D;2;2.4
7;5eef2245f9461b073e20f386;content_based_unbiased;3;4;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;2.4
7;5eef2245f9461b073e20f386;content_based_unbiased;3;5;306;Roasted ham and cauliflower udon noodles mix;C;3;2.4
7;5eef2245f9461b073e20f386;multistakeholder;3;1;283;Sausage with cheesy potatoes, carrots, roasted garlic & beetroot;C;3;3.8
7;5eef2245f9461b073e20f386;multistakeholder;3;2;5;Sausage in tomato sauce over wild rice;A;5;3.8
7;5eef2245f9461b073e20f386;multistakeholder;3;3;94;Tangy Roasted ham bowl with cauliflower;A;5;3.8
7;5eef2245f9461b073e20f386;multistakeholder;3;4;314;Veal with couscous, kale, cauliflower & tomatoes;C;3;3.8
7;5eef2245f9461b073e20f386;multistakeholder;3;5;306;Roasted ham and cauliflower udon noodles mix;C;3;3.8
7;5f01ce19f3984631df5348e4;content_based_unbiased;1;1;373;Duck with loaded fries and bell peppers;D;2;2.6
7;5f01ce19f3984631df5348e4;content_based_unbiased;1;2;377;Smoked turkey bowl with cabbage;D;2;2.6
7;5f01ce19f3984631df5348e4;content_based_unbiased;1;3;245;Duck with butter rice, buttered corn, sweet corn & peas;C;3;2.6
7;5f01ce19f3984631df5348e4;content_based_unbiased;1;4;229;Smoked turkey in tomato sauce over potatoes;B;4;2.6
7;5f01ce19f3984631df5348e4;content_based_unbiased;1;5;445;Fried chicken over butter rice;D;2;2.6
7;5f01ce19f3984631df5348e4;multistakeholder;1;1;229;Smoked turkey in tomato sauce over potatoes;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;1;2;230;Turkey with potatoes, leeks, squash & carrots;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;1;3;165;Smoked turkey with polenta, tomatoes & cauliflower;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;1;4;192;Duck in ginger soy glaze over wild rice;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;1;5;373;Duck with loaded fries and bell peppers;D;2;3.6
7;5f01ce19f3984631df5348e4;content_based_unbiased;2;1;397;Turkey with loaded fries, leeks & creamed spinach;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;2;2;480;Creamy Turkey with zucchini & butter rice;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;2;3;433;Mediterranean Smoked turkey with fried onions & garlic butter noodles;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;2;4;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;2;5;401;Duck in cream sauce over cheesy potatoes;D;2;2.2
7;5f01ce19f3984631df5348e4;multistakeholder;2;1;240;Chicken with pasta, kale & cabbage;B;4;3.4
7;5f01ce19f3984631df5348e4;multistakeholder;2;2;162;Duck and cabbage brown rice mix;B;4;3.4
7;5f01ce19f3984631df5348e4;multistakeholder;2;3;251;Mediterranean chicken with butter rice, squash, eggplant & tomatoes;C;3;3.4
7;5f01ce19f3984631df5348e4;multistakeholder;2;4;190;Turkey with barley, bell peppers, broccoli & green beans;B;4;3.4
7;5f01ce19f3984631df5348e4;multistakeholder;2;5;397;Turkey with loaded fries, leeks & creamed spinach;D;2;3.4
7;5f01ce19f3984631df5348e4;content_based_unbiased;3;1;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;3;2;390;Roasted Duck bowl with fried peppers;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;3;3;205;Duck over bulgur;B;4;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;3;4;406;Turkey in bbq sauce over buttery mashed potatoes;D;2;2.2
7;5f01ce19f3984631df5348e4;content_based_unbiased;3;5;546;Tangy Fried chicken with spinach & cheesy potatoes;E;1;2.2
7;5f01ce19f3984631df5348e4;multistakeholder;3;1;205;Duck over bulgur;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;3;2;237;Duck with gnocchi and mushrooms;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;3;3;214;Duck in lemon herb sauce over bulgur;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;3;4;208;Smoked turkey rice plate with peas;B;4;3.6
7;5f01ce19f3984631df5348e4;multistakeholder;3;5;393;Buttery Fried chicken with fried peppers & mac and cheese;D;2;3.6
7;5f80543319860b04b3679bcc;content_based_unbiased;1;1;597;Shrimp in ranch sauce over loaded fries;E;1;1.2
7;5f80543319860b04b3679bcc;content_based_unbiased;1;2;564;Shrimp tempura and fried peppers butter rice mix;E;1;1.2
7;5f80543319860b04b3679bcc;content_based_unbiased;1;3;563;Shrimp tempura with fried rice and squash;E;1;1.2
7;5f80543319860b04b3679bcc;content_based_unbiased;1;4;578;Shrimp tempura over butter rice;E;1;1.2
7;5f80543319860b04b3679bcc;content_based_unbiased;1;5;459;Shrimp loaded fries plate;D;2;1.2
7;5f80543319860b04b3679bcc;multistakeholder;1;1;238;Shrimp tempura with pasta, celery, bell peppers & leeks;B;4;3.0
7;5f80543319860b04b3679bcc;multistakeholder;1;2;136;Calamari with barley, beetroot, peas & mushrooms;B;4;3.0
7;5f80543319860b04b3679bcc;multistakeholder;1;3;459;Shrimp loaded fries plate;D;2;3.0
7;5f80543319860b04b3679bcc;multistakeholder;1;4;597;Shrimp in ranch sauce over loaded fries;E;1;3.0
7;5f80543319860b04b3679bcc;multistakeholder;1;5;231;Duck over bulgur with bell peppers, asparagus & sweet corn;B;4;3.0
